Tags,Id,CreationDate,ClosedDate
"<javascript><html><css><animation>","56395710","2019-05-31 13:07:36",""
"<python-3.x><nmap>","56395717","2019-05-31 13:08:00",""
"<design-patterns><builder><builder-pattern>","56395719","2019-05-31 13:08:06",""
"<r><list><loops><dataframe><lapply>","56395720","2019-05-31 13:08:21",""
"<selenium><google-chrome><docker><jenkins><selenium-chromedriver>","56395728","2019-05-31 13:08:53",""
"<button><bootstrap-4><tabs>","56395738","2019-05-31 13:09:25",""
"<kubernetes><yaml><configmap>","56395758","2019-05-31 13:11:05",""
"<css><twitter-bootstrap>","56395759","2019-05-31 13:11:08",""
"<batch-file>","56395788","2019-05-31 13:12:47",""
"<excel><vba>","56395834","2019-05-31 13:15:41",""
"<bash><awk>","56396869","2019-05-31 14:23:00",""
"<function><crystal-lang>","56396875","2019-05-31 14:23:31",""
"<c><bit-shift>","56396877","2019-05-31 14:23:36",""
"<c++><valgrind>","56396882","2019-05-31 14:24:00",""
"<python>","56396890","2019-05-31 14:24:17",""
"<arrays><swift><tuples>","56396900","2019-05-31 14:24:45",""
"<sql><sql-server><function>","56396933","2019-05-31 14:26:36",""
"<java><optional>","56396941","2019-05-31 14:27:15",""
"<reactjs>","56396945","2019-05-31 14:27:25",""
"<javascript><discord><discord.js>","56396946","2019-05-31 14:27:28",""
"<fpga>","56396954","2019-05-31 14:28:00",""
"<java><android>","56396962","2019-05-31 14:28:31",""
"<c#><string>","56397816","2019-05-31 15:23:35",""
"<asp.net><.net><wpf><uwp><win32gui>","56397817","2019-05-31 15:23:38","2019-06-03 01:17:00"
"<amazon-web-services><amazon-iam>","56397828","2019-05-31 15:24:11",""
"<java><junit><mocking><junit4><jmockit>","56397851","2019-05-31 15:25:51",""
"<amazon-web-services><powershell><aws-powershell><amazon-workspaces>","56397861","2019-05-31 15:26:25",""
"<sql><oracle><time>","56397869","2019-05-31 15:27:03",""
"<r><refactoring><categorical-data><forcats>","56397886","2019-05-31 15:28:12",""
"<java><java-8><nested><maps>","56397900","2019-05-31 15:29:14",""
"<powershell>","56397901","2019-05-31 15:29:36",""
"<heroku><mongoose>","56397921","2019-05-31 15:31:08",""
"<javascript><node.js><ravendb><ravendb4>","56397926","2019-05-31 15:31:37",""
"<java>","56397938","2019-05-31 15:32:29",""
"<javascript>","56397943","2019-05-31 15:33:00",""
"<c++><windows-10><smartcard><winscard>","56397957","2019-05-31 15:33:46",""
"<javascript><jquery><django>","56397968","2019-05-31 15:34:24",""
"<kotlin><graphql-java><ktor>","56397973","2019-05-31 15:34:35",""
"<asp.net-mvc><asp.net-web-api><asp.net-core><asp.net-mvc-routing>","56397986","2019-05-31 15:35:29",""
"<java><intellij-idea>","56397987","2019-05-31 15:35:31",""
"<c#><json><mailchimp><dotnet-httpclient>","56398881","2019-05-31 16:42:01",""
"<javascript><arrays>","56398902","2019-05-31 16:43:51","2019-06-01 10:19:37"
"<javascript>","56398905","2019-05-31 16:44:09",""
"<sql><stored-procedures><sql-server-2012><ssms>","56398924","2019-05-31 16:45:12",""
"<javascript><jquery><contains>","56398935","2019-05-31 16:45:44",""
"<reactjs>","56398938","2019-05-31 16:46:00",""
"<c++><initializer-list>","56398960","2019-05-31 16:48:13",""
"<pm2>","56398970","2019-05-31 16:49:07",""
"<google-cloud-platform><terraform><terraform-provider-gcp>","56398995","2019-05-31 16:51:30",""
"<jquery><accessibility><accordion><wai-aria><screen-readers>","56399002","2019-05-31 16:52:00",""
"<javascript><ajax><asynchronous>","56399004","2019-05-31 16:52:04",""
"<r><ggplot2>","56399019","2019-05-31 16:53:04",""
"<c++><visual-studio><class><compiler-errors><declaration>","56399030","2019-05-31 16:54:28",""
"<ios><arrays><swift><algorithm><sorting>","56399048","2019-05-31 16:55:53",""
"<couchbase><n1ql><spring-data-couchbase>","56399054","2019-05-31 16:56:15",""
"<ios><swift><sprite-kit>","56400115","2019-05-31 18:27:12",""
"<android><android-ndk><android-gradle-plugin><android-min-sdk>","56400140","2019-05-31 18:29:38",""
"<android><unity3d><events><onclick><ontouch>","56400147","2019-05-31 18:30:17",""
"<java><arrays><string><arraylist><split>","56400177","2019-05-31 18:32:45",""
"<python><matplotlib><heatmap>","56400180","2019-05-31 18:32:54","2019-05-31 23:04:02"
"<regex><python-3.x>","56400189","2019-05-31 18:34:31",""
"<python>","56400193","2019-05-31 18:35:10",""
"<python><python-3.x><flask><google-drive-api>","56400197","2019-05-31 18:35:20",""
"<javascript>","56400200","2019-05-31 18:35:33",""
"<java><email><outlook><microsoft-graph><outlook-restapi>","56400945","2019-05-31 19:46:11",""
"<sql>","56400960","2019-05-31 19:47:42",""
"<php>","56400982","2019-05-31 19:49:55",""
"<c#><multi-tenant><ef-core-2.2>","56400984","2019-05-31 19:50:04",""
"<python><selenium><web-scraping><scrapy>","56400988","2019-05-31 19:50:45",""
"<node.js><firebase-realtime-database><google-cloud-functions><nodemailer>","56400990","2019-05-31 19:50:48",""
"<sql><sql-server-2008><conditional-statements><aggregation>","56401009","2019-05-31 19:52:00",""
"<typescript><vue.js>","56397315","2019-05-31 14:50:40",""
"<android><android-studio>","56397330","2019-05-31 14:51:34",""
"<java><spring><mockito><spring-test>","56397335","2019-05-31 14:51:49",""
"<python><python-3.x><list><for-loop>","56397337","2019-05-31 14:51:55",""
"<typescript>","56397345","2019-05-31 14:52:44",""
"<sql><regex><impala><hue>","56397352","2019-05-31 14:53:12",""
"<go>","56397402","2019-05-31 14:56:04",""
"<sql><sql-server>","56397405","2019-05-31 14:56:11",""
"<memory><memory-management><runtime><dynamic-memory-allocation><compile-time>","56397413","2019-05-31 14:56:45",""
"<c>","56398362","2019-05-31 16:00:24",""
"<sql-server><tsql><camelcasing>","56398371","2019-05-31 16:00:58",""
"<asynchronous><f#>","56398388","2019-05-31 16:02:02",""
"<c#><regex>","56398389","2019-05-31 16:02:05",""
"<html><css><responsive-design><responsive>","56398411","2019-05-31 16:03:48",""
"<haskell><haskell-snap-framework>","56398413","2019-05-31 16:04:09",""
"<r><dplyr>","56398414","2019-05-31 16:04:17","2019-05-31 18:48:19"
"<javascript><paypal><paypal-webhooks>","56398416","2019-05-31 16:04:18",""
"<css><css-animations>","56398419","2019-05-31 16:04:22",""
"<javascript>","56398420","2019-05-31 16:04:23",""
"<php><laravel><laravel-5>","56398428","2019-05-31 16:05:05",""
"<vba><ms-word>","56398443","2019-05-31 16:05:48",""
"<c><return><printf><expression>","56398450","2019-05-31 16:06:26",""
"<html><angular><typescript><login>","56398460","2019-05-31 16:07:25",""
"<javascript><reactjs><momentjs><state>","56398472","2019-05-31 16:08:15",""
"<python><selenium><xpath><css-selectors><webdriverwait>","56398478","2019-05-31 16:08:35",""
"<javascript><for-loop><undefined>","56398480","2019-05-31 16:08:38",""
"<javascript><object><callback><sum><reduce>","56398517","2019-05-31 16:11:51",""
"<awk>","56399404","2019-05-31 17:26:50",""
"<doctrine-orm><doctrine><traits><php-traits>","56399438","2019-05-31 17:28:44",""
"<python><tensorflow>","56399448","2019-05-31 17:30:13",""
"<java><string><conditional-statements><bluej>","56399461","2019-05-31 17:31:03",""
"<regex><xml><python-3.x><regex-group><regex-greedy>","56399470","2019-05-31 17:31:46","2019-05-31 19:27:48"
"<c#><api>","56399487","2019-05-31 17:32:47",""
"<azure><azure-devops><yaml><azure-pipelines><yarnpkg>","56399492","2019-05-31 17:33:12",""
"<javascript><tcp><network-programming><xmlhttprequest><handshake>","56399502","2019-05-31 17:33:41",""
"<sql><sql-server>","56399506","2019-05-31 17:34:02",""
"<java><character>","56399530","2019-05-31 17:35:46",""
"<python><python-3.x>","56399542","2019-05-31 17:37:02",""
"<javascript><jquery><parameters>","56399563","2019-05-31 17:38:55",""
"<python-3.x><ibm-cloud><cloudfoundry>","56399575","2019-05-31 17:39:48",""
"<html><css><wordpress>","56399579","2019-05-31 17:40:08",""
"<python><list><dictionary>","56399582","2019-05-31 17:40:19",""
"<java><kotlin>","56400571","2019-05-31 19:10:13",""
"<swift><rx-swift><moya>","56400581","2019-05-31 19:11:16",""
"<javascript><ecmascript-6>","56400582","2019-05-31 19:11:21",""
"<javascript><ajax><http><xmlhttprequest>","56400584","2019-05-31 19:11:33",""
"<c#><moq>","56400601","2019-05-31 19:13:22",""
"<javascript><jquery>","56400619","2019-05-31 19:15:10",""
"<vue.js><vuejs2>","56400620","2019-05-31 19:15:19",""
"<java><java-8><java-stream>","56400623","2019-05-31 19:16:08",""
"<php><html><css>","56400651","2019-05-31 19:18:11",""
"<css>","56400653","2019-05-31 19:18:19",""
"<maven><include><maven-surefire-plugin>","56400662","2019-05-31 19:19:25",""
"<javascript><node.js><puppeteer>","56400676","2019-05-31 19:21:08",""
"<sql><postgresql><data-analysis>","56400678","2019-05-31 19:21:13",""
"<javascript><arrays>","56400682","2019-05-31 19:21:35",""
"<c><symbol-table>","56400713","2019-05-31 19:24:48",""
"<javascript><httprequest>","56400722","2019-05-31 19:25:48","2019-05-31 19:44:54"
"<python><tkinter><passwords><tkinter-entry>","56400730","2019-05-31 19:26:10",""
"<javascript><jquery><post><getusermedia>","56400731","2019-05-31 19:26:12",""
"<hash><apache-kafka><key><partitioner>","56400733","2019-05-31 19:26:15",""
"<python><pandas>","56401825","2019-05-31 21:17:35",""
"<asp.net><bootstrap-modal>","56401836","2019-05-31 21:18:40",""
"<javascript><html><css>","56401867","2019-05-31 21:22:58",""
"<javascript><html><onkeydown>","56401874","2019-05-31 21:23:38",""
"<json><validation><lua><schema><kong-plugin>","56401882","2019-05-31 21:24:35",""
"<python><python-3.x>","56401887","2019-05-31 21:25:30",""
"<jquery>","56401896","2019-05-31 21:26:09",""
"<python>","56401900","2019-05-31 21:26:40",""
"<python>","56401904","2019-05-31 21:27:06",""
"<mysql><ruby-on-rails><activerecord><ruby-on-rails-5>","56401952","2019-05-31 21:33:53","2019-06-05 21:07:30"
"<wordpress><ssl>","56401970","2019-05-31 21:36:35",""
"<java><multithreading><keyword><synchronized>","56401985","2019-05-31 21:38:19",""
"<laravel>","56401989","2019-05-31 21:38:48",""
"<sql><postgresql>","56401997","2019-05-31 21:39:44",""
"<python><python-3.x><turtle-graphics>","56401999","2019-05-31 21:40:02",""
"<haskell><pointfree><combinators>","56402002","2019-05-31 21:40:32",""
"<vue.js>","56402920","2019-06-01 00:12:23",""
"<python><python-2.7>","56402925","2019-06-01 00:13:39",""
"<javascript><json><paypal>","56402927","2019-06-01 00:14:21",""
"<excel-formula>","56402934","2019-06-01 00:16:19",""
"<node.js><mongodb><mongoose><referential-integrity>","56402942","2019-06-01 00:17:44","2019-06-01 22:43:46"
"<python><algorithm><statistics><variance><batch-updates>","56402955","2019-06-01 00:23:03",""
"<java><artifactory>","56402966","2019-06-01 00:25:54",""
"<javascript><jquery><html>","56396779","2019-05-31 14:16:28",""
"<node.js><express>","56396797","2019-05-31 14:17:45",""
"<javascript><node.js>","56396802","2019-05-31 14:18:06",""
"<reactjs><redux><react-redux><axios>","56396803","2019-05-31 14:18:07",""
"<python><svg><image-processing><png><jpeg>","56396804","2019-05-31 14:18:09",""
"<javascript><node.js>","56396818","2019-05-31 14:19:10",""
"<python><python-3.x><selenium><cmd><pip>","56396822","2019-05-31 14:19:39","2019-05-31 14:58:48"
"<java><spring><rest><spring-boot><security>","56397992","2019-05-31 15:36:07",""
"<php><multidimensional-array>","56397995","2019-05-31 15:36:21",""
"<ios><swift><uiview><uiimageview><uiimage>","56398005","2019-05-31 15:36:59",""
"<spring-cloud-dataflow><spring-batch-admin>","56398018","2019-05-31 15:37:44",""
"<python><csv><batch-file><curl><wget>","56398027","2019-05-31 15:37:56",""
"<r><gsub><stringr>","56398037","2019-05-31 15:38:19",""
"<amazon-redshift>","56398051","2019-05-31 15:39:07",""
"<python><numpy>","56398052","2019-05-31 15:39:07",""
"<python-3.x><apache-spark><pyspark><apache-spark-sql>","56398054","2019-05-31 15:39:15",""
"<c++><precision><computational-geometry>","56398115","2019-05-31 15:43:51",""
"<java><object><generics>","56398140","2019-05-31 15:45:37","2019-05-31 19:49:54"
"<java><spring><postgresql><spring-data-jpa>","56398143","2019-05-31 15:45:43",""
"<django><django-models>","56398145","2019-05-31 15:45:51",""
"<php><server><ip><apache2><lan>","56398148","2019-05-31 15:46:10","2019-05-31 16:59:08"
"<python><pandas>","56398158","2019-05-31 15:47:09",""
"<excel><vba>","56398165","2019-05-31 15:47:17",""
"<sql><vb.net>","56398211","2019-05-31 15:50:04",""
"<python><pandas><multiple-columns><slice>","56399254","2019-05-31 17:13:16",""
"<java>","56399292","2019-05-31 17:16:44","2019-06-01 12:51:10"
"<r><if-statement>","56399304","2019-05-31 17:17:43",""
"<typescript>","56399318","2019-05-31 17:19:12","2019-05-31 17:33:24"
"<python><django><postgresql><orm>","56399328","2019-05-31 17:19:50",""
"<javascript><asynchronous>","56399330","2019-05-31 17:19:52",""
"<r><conditional-statements>","56399336","2019-05-31 17:20:24",""
"<asp.net-web-api><asp.net-core><azure-cosmosdb>","56399365","2019-05-31 17:23:44",""
"<python><for-loop>","56399396","2019-05-31 17:26:14",""
"<ruby-on-rails><postgresql><sqlite><heroku>","56399398","2019-05-31 17:26:18",""
"<c#><.net><asp.net-mvc>","56399399","2019-05-31 17:26:28",""
"<excel><vba><excel-vba><wsh>","56400486","2019-05-31 19:02:52",""
"<javascript><jquery><arrays><function><variables>","56400495","2019-05-31 19:03:16","2019-05-31 19:07:45"
"<python-3.x><loops><numpy><matrix>","56400511","2019-05-31 19:04:09",""
"<java><postgresql><hibernate><jpa>","56400514","2019-05-31 19:04:35",""
"<java><android><android-button>","56400529","2019-05-31 19:06:14",""
"<java><spring><spring-boot><component-scan>","56400532","2019-05-31 19:06:25",""
"<java><constructor><field>","56400533","2019-05-31 19:06:26",""
"<dart>","56401517","2019-05-31 20:42:29",""
"<image><pagespeed-insights>","56401523","2019-05-31 20:42:58",""
"<sas>","56401536","2019-05-31 20:43:35",""
"<c++><oop><operator-overloading>","56401581","2019-05-31 20:48:59",""
"<python><sorting><nested-lists>","56401597","2019-05-31 20:51:01",""
"<sql><sql-server><sql-server-2008><datetime>","56401639","2019-05-31 20:55:48",""
"<javascript><node.js><reactjs><create-react-app>","56401650","2019-05-31 20:56:52",""
"<python><multithreading>","56401656","2019-05-31 20:57:42",""
"<excel>","56401664","2019-05-31 20:58:29",""
"<python><class>","56401685","2019-05-31 20:59:58",""
"<javascript><reactjs><express>","56402546","2019-05-31 23:00:19",""
"<ruby-on-rails><ruby><postgresql>","56402548","2019-05-31 23:00:27",""
"<python>","56402554","2019-05-31 23:00:55",""
"<python>","56402571","2019-05-31 23:04:01",""
"<laravel><eloquent>","56402585","2019-05-31 23:06:43",""
"<python><python-3.x><pandas><dataframe>","56402632","2019-05-31 23:17:14",""
"<xamarin.ios><visual-studio-app-center><visual-studio-app-center-distribute>","56402649","2019-05-31 23:19:10",""
"<reactjs><loops><rendering>","56402657","2019-05-31 23:20:54",""
"<vue.js>","56402675","2019-05-31 23:24:28",""
"<javascript><logical-operators>","56402679","2019-05-31 23:26:03",""
"<performance><unity3d><2d><gpu-overdraw>","56402683","2019-05-31 23:26:46",""
"<java><java-stream>","56402684","2019-05-31 23:27:04",""
"<javascript><html><css><layout>","56402689","2019-05-31 23:27:36",""
"<java><android><android-service>","56402690","2019-05-31 23:27:41",""
"<batch-file><command-line>","56402693","2019-05-31 23:27:59",""
"<python>","56402744","2019-05-31 23:38:56",""
"<macros><common-lisp>","56402747","2019-05-31 23:39:17",""
"<javascript><html><loops>","56403861","2019-06-01 04:31:53",""
"<excel><excel-vba><slack><slack-api>","56403867","2019-06-01 04:33:17",""
"<python><xml><indexing>","56403870","2019-06-01 04:33:23",""
"<android><progress-bar>","56403894","2019-06-01 04:38:42",""
"<c++><arrays>","56403895","2019-06-01 04:38:54",""
"<python><python-3.x>","56403899","2019-06-01 04:39:24",""
"<java><android><database><sqlite><runtime-error>","56403910","2019-06-01 04:42:37",""
"<r><filter><subset>","56403915","2019-06-01 04:44:22",""
"<sql>","56403931","2019-06-01 04:46:59",""
"<c#><regex>","56403940","2019-06-01 04:51:25",""
"<css><flexbox>","56403948","2019-06-01 04:53:21","2019-06-01 11:46:55"
"<reactjs><react-native>","56405214","2019-06-01 08:52:50",""
"<jquery>","56405217","2019-06-01 08:52:55",""
"<r><regex><string><stringr>","56405227","2019-06-01 08:54:50","2019-06-01 22:48:31"
"<javascript>","56405239","2019-06-01 08:57:16",""
"<java><sorting><comparator>","56398822","2019-05-31 16:37:03",""
"<git>","56398841","2019-05-31 16:39:14",""
"<xamarin.forms><xamarin.android><google-play><publishing>","56398847","2019-05-31 16:39:35",""
"<sql><oracle>","56398848","2019-05-31 16:39:38",""
"<html><css>","56398850","2019-05-31 16:39:55",""
"<python><io>","56398855","2019-05-31 16:40:14",""
"<python><python-3.x><multithreading>","56398862","2019-05-31 16:40:52",""
"<sql><amazon-web-services><hive><apache-zeppelin>","56400210","2019-05-31 18:36:19",""
"<python><python-3.x><dataframe>","56400239","2019-05-31 18:39:59",""
"<sql><sql-server>","56400265","2019-05-31 18:42:16",""
"<java><testing><mockito><spy>","56400310","2019-05-31 18:46:38",""
"<c>","56400337","2019-05-31 18:48:51",""
